taxonomy,raw_code,raw_desc,desc_key,n,clean_code,clean_desc,code_valid,is_placeholder,mapping_reason
epigrafe,855001.0,AUTOESCUELA,AUTOESCUELA,1794,855001,AUTOESCUELA,True,False,numeric_normalized
epigrafe,477701.0,"COMERCIO AL POR MENOR DE JOYAS, RELOJERIA Y BISUTERIA",COMERCIO AL POR MENOR DE JOYAS RELOJERIA Y BISUTERIA,4625,477701,"COMERCIO AL POR MENOR DE JOYAS, RELOJERIA Y BISUTERIA",True,False,numeric_normalized
epigrafe,561003.0,AUTOSERVICIO DE RESTAURACION,AUTOSERVICIO DE RESTAURACION,137,561003,AUTOSERVICIO DE RESTAURACION,True,False,numeric_normalized
epigrafe,710002.0,DESPACHO PROFESIONAL DE ARQUITECTURA E INGENIERIA,DESPACHO PROFESIONAL DE ARQUITECTURA E INGENIERIA,224,710002,DESPACHO PROFESIONAL DE ARQUITECTURA E INGENIERIA,True,False,numeric_normalized
epigrafe,852001.0,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,1213,852001,CENTRO DE INFANTIL Y PRIMARIA PUBLICO,True,False,numeric_normalized
epigrafe,851002.0,ESCUELAS INFANTILES DE SEGUNDO CICLO,ESCUELAS INFANTILES DE SEGUNDO CICLO,1263,851002,ESCUELAS INFANTILES DE SEGUNDO CICLO,True,False,numeric_normalized
epigrafe,475101.0,COMERCIO AL POR MENOR DE TEXTILES PARA EL HOGAR,COMERCIO AL POR MENOR DE TEXTILES PARA EL HOGAR,2745,475101,COMERCIO AL POR MENOR DE TEXTILES PARA EL HOGAR,True,False,numeric_normalized
epigrafe,851003.0,CENTROS DE CUIDADO INFANTIL,CENTROS DE CUIDADO INFANTIL,284,851003,CENTROS DE CUIDADO INFANTIL,True,False,numeric_normalized
epigrafe,461601.0,"INTERMEDIARIOS DEL COMERCIO DE TEXTILES, PRENDAS DE VESTIR, PELETERIA, CALZADO Y ARTICULOS DE CUERO",INTERMEDIARIOS DEL COMERCIO DE TEXTILES PRENDAS DE VESTIR PELETERIA CALZADO Y ARTICULOS DE CUERO,420,461601,"INTERMEDIARIOS DEL COMERCIO DE TEXTILES, PRENDAS DE VESTIR, PELETERIA, CALZADO Y ARTICULOS DE CUERO",True,False,numeric_normalized
epigrafe,472402.0,COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,2929,472402,COMERCIO AL POR MENOR DE PAN Y PRODUCTOS DE PANADERIA Y BOLLERIA SIN OBRADOR,True,False,numeric_normalized
epigrafe,949101.0,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,3709,949101,ACTIVIDADES DE ORGANIZACIONES RELIGIOSAS,True,False,numeric_normalized
epigrafe,464801.0,"COMERCIO AL POR MAYOR DE METALES PRECIOSOS, JOYERIA Y RELOJERIA",COMERCIO AL POR MAYOR DE METALES PRECIOSOS JOYERIA Y RELOJERIA,263,464801,"COMERCIO AL POR MAYOR DE METALES PRECIOSOS, JOYERIA Y RELOJERIA",True,False,numeric_normalized
epigrafe,952003.0,TAPICERIA,TAPICERIA,993,952003,TAPICERIA,True,False,numeric_normalized
epigrafe,472601.0,COMERCIO AL POR MENOR DE TABACOS Y ARTICULOS DE FUMADOR,COMERCIO AL POR MENOR DE TABACOS Y ARTICULOS DE FUMADOR,2563,472601,COMERCIO AL POR MENOR DE TABACOS Y ARTICULOS DE FUMADOR,True,False,numeric_normalized
epigrafe,990001.0,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,362,990001,ACTIVIDADES DE ORGANIZACIONES Y ORGANISMOS EXTRATERRITORIALES,True,False,numeric_normalized
epigrafe,475301.0,"COMERCIO AL POR MENOR DE ALFOMBRAS, MOQUETAS Y REVESTIMIENTOS DE PAREDES Y SUELOS EN ESTABLECIMIENTOS ESPECIALIZADOS",COMERCIO AL POR MENOR DE ALFOMBRAS MOQUETAS Y REVESTIMIENTOS DE PAREDES Y SUELOS EN ESTABLECIMIENTOS ESPECIALIZADOS,502,475301,"COMERCIO AL POR MENOR DE ALFOMBRAS, MOQUETAS Y REVESTIMIENTOS DE PAREDES Y SUELOS EN ESTABLECIMIENTOS ESPECIALIZADOS",True,False,numeric_normalized
epigrafe,464903.0,COMERCIO AL POR MAYOR DE OTROS ARTICULOS DE USO DOMESTICO N.C.O.P.,COMERCIO AL POR MAYOR DE OTROS ARTICULOS DE USO DOMESTICO N C O P,509,464903,COMERCIO AL POR MAYOR DE OTROS ARTICULOS DE USO DOMESTICO N.C.O.P.,True,False,numeric_normalized
epigrafe,861001.0,ACTIVIDADES HOSPITALARIAS,ACTIVIDADES HOSPITALARIAS,310,861001,ACTIVIDADES HOSPITALARIAS,True,False,numeric_normalized
epigrafe,869005.0,CONSULTA DE OPTICOS-OPTOMETRISTAS,CONSULTA DE OPTICOS OPTOMETRISTAS,349,869005,CONSULTA DE OPTICOS-OPTOMETRISTAS,True,False,numeric_normalized
epigrafe,141001.0,CONFECCION PRENDAS DE VESTIR (INCLUIDO CUERO Y EXCLUIDA LA PELETERIA Y LAS PRENDAS DE PUNTO),CONFECCION PRENDAS DE VESTIR INCLUIDO CUERO Y EXCLUIDA LA PELETERIA Y LAS PRENDAS DE PUNTO,1019,141001,CONFECCION PRENDAS DE VESTIR (INCLUIDO CUERO Y EXCLUIDA LA PELETERIA Y LAS PRENDAS DE PUNTO),True,False,numeric_normalized
epigrafe,949902.0,OTRAS ACTIVIDADES ASOCIATIVAS N.C.O.P.,OTRAS ACTIVIDADES ASOCIATIVAS N C O P,2776,949902,OTRAS ACTIVIDADES ASOCIATIVAS N.C.O.P.,True,False,numeric_normalized
epigrafe,960206.0,CENTROS DE FOTODEPILACION,CENTROS DE FOTODEPILACION,1050,960206,CENTROS DE FOTODEPILACION,True,False,numeric_normalized
epigrafe,472406.0,ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS SIN OBRADOR,ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS SIN OBRADOR,426,472406,ESTABLECIMIENTOS DE VENTA DE PLATOS PREPARADOS SIN OBRADOR,True,False,numeric_normalized
epigrafe,853002.0,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO",CENTRO DE PRIMARIA SECUNDARIA BACHILLERATO Y O FP PRIVADO,660,853002,"CENTRO DE PRIMARIA, SECUNDARIA, BACHILLERATO Y/O FP PRIVADO",True,False,numeric_normalized
epigrafe,881001.0,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO PARA PERSONAS MAYORES Y DISCAPACITADOS,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO PARA PERSONAS MAYORES Y DISCAPACITADOS,1687,881001,ACTIVIDADES DE SERVICIOS SOCIALES SIN ALOJAMIENTO PARA PERSONAS MAYORES Y DISCAPACITADOS,True,False,numeric_normalized
epigrafe,581001.0,"EDICION DE LIBROS, PERIODICOS Y OTRAS ACTIVIDADES EDITORIALES",EDICION DE LIBROS PERIODICOS Y OTRAS ACTIVIDADES EDITORIALES,509,581001,"EDICION DE LIBROS, PERIODICOS Y OTRAS ACTIVIDADES EDITORIALES",True,False,numeric_normalized
epigrafe,477602.0,COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÑIA,COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPANIA,649,477602,COMERCIO AL POR MENOR DE COMPLEMENTOS Y ALIMENTOS PARA ANIMALES DE COMPAÑIA,True,False,numeric_normalized
epigrafe,742001.0,SERVICIOS FOTOGRAFICOS,SERVICIOS FOTOGRAFICOS,528,742001,SERVICIOS FOTOGRAFICOS,True,False,numeric_normalized
epigrafe,771001.0,ALQUILER DE VEHICULOS DE MOTOR,ALQUILER DE VEHICULOS DE MOTOR,377,771001,ALQUILER DE VEHICULOS DE MOTOR,True,False,numeric_normalized
epigrafe,662001.0,ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES,ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES,385,662001,ACTIVIDADES AUXILIARES A SEGUROS Y FONDOS DE PENSIONES,True,False,numeric_normalized
epigrafe,710001.0,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA. ENSAYOS Y ANALISIS TECNICOS,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA ENSAYOS Y ANALISIS TECNICOS,1624,710001,SERVICIOS TECNICOS DE ARQUITECTURA E INGENIERIA. ENSAYOS Y ANALISIS TECNICOS,True,False,numeric_normalized
epigrafe,420001.0,INGENIERIA CIVIL,INGENIERIA CIVIL,249,420001,INGENIERIA CIVIL,True,False,numeric_normalized
epigrafe,494001.0,TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZAS,TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZAS,495,494001,TRANSPORTE DE MERCANCIAS POR CARRETERA Y SERVICIOS DE MUDANZAS,True,False,numeric_normalized
epigrafe,463401.0,COMERCIO AL POR MAYOR DE BEBIDAS,COMERCIO AL POR MAYOR DE BEBIDAS,180,463401,COMERCIO AL POR MAYOR DE BEBIDAS,True,False,numeric_normalized
epigrafe,432001.0,"INSTALACIONES ELECTRICAS, DE FONTANERIA Y OTRAS EN OBRAS DE CONSTRUCCION",INSTALACIONES ELECTRICAS DE FONTANERIA Y OTRAS EN OBRAS DE CONSTRUCCION,6348,432001,"INSTALACIONES ELECTRICAS, DE FONTANERIA Y OTRAS EN OBRAS DE CONSTRUCCION",True,False,numeric_normalized
epigrafe,561002.0,RESTAURANTES DE COMIDA RAPIDA,RESTAURANTES DE COMIDA RAPIDA,1892,561002,RESTAURANTES DE COMIDA RAPIDA,True,False,numeric_normalized
epigrafe,691002.0,DESPACHO PROFESIONAL DE ACTIVIDADES JURIDICAS,DESPACHO PROFESIONAL DE ACTIVIDADES JURIDICAS,138,691002,DESPACHO PROFESIONAL DE ACTIVIDADES JURIDICAS,True,False,numeric_normalized
epigrafe,452001.0,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN CHAPA Y PINTURA,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN CHAPA Y PINTURA,2630,452001,TALLER DE REPARACION DE AUTOMOVILES ESPECIALIZADO EN CHAPA Y PINTURA,True,False,numeric_normalized
epigrafe,855003.0,ENSEÑANZA DE IDIOMAS,ENSENANZA DE IDIOMAS,846,855003,ENSEÑANZA DE IDIOMAS,True,False,numeric_normalized
epigrafe,692001.0,"ACTIVIDADES DE CONTABILIDAD, TENEDURIA, AUDITORIA Y ASESORIA FISCAL",ACTIVIDADES DE CONTABILIDAD TENEDURIA AUDITORIA Y ASESORIA FISCAL,3092,692001,"ACTIVIDADES DE CONTABILIDAD, TENEDURIA, AUDITORIA Y ASESORIA FISCAL",True,False,numeric_normalized
epigrafe,471103.0,TIENDA DE CONVENIENCIA (24H),TIENDA DE CONVENIENCIA 24H,131,471103,TIENDA DE CONVENIENCIA (24H),True,False,numeric_normalized
epigrafe,563002.0,BAR ESPECIAL SIN ACTUACIONES,BAR ESPECIAL SIN ACTUACIONES,4531,563002,BAR ESPECIAL SIN ACTUACIONES,True,False,numeric_normalized
epigrafe,869009.0,"SERVICIOS PARASANITARIOS (NATUROPATIA, ACUPUNTURA, HOMEOPATIA)",SERVICIOS PARASANITARIOS NATUROPATIA ACUPUNTURA HOMEOPATIA,493,869009,"SERVICIOS PARASANITARIOS (NATUROPATIA, ACUPUNTURA, HOMEOPATIA)",True,False,numeric_normalized
epigrafe,181001.0,IMPRENTA,IMPRENTA,1777,181001,IMPRENTA,True,False,numeric_normalized
epigrafe,475206.0,COMERCIO AL POR MENOR DE MATERIAL ELECTRICO,COMERCIO AL POR MENOR DE MATERIAL ELECTRICO,1060,475206,COMERCIO AL POR MENOR DE MATERIAL ELECTRICO,True,False,numeric_normalized
epigrafe,472207.0,COMERCIO AL POR MENOR DE CASQUERIA,COMERCIO AL POR MENOR DE CASQUERIA,529,472207,COMERCIO AL POR MENOR DE CASQUERIA,True,False,numeric_normalized
epigrafe,475204.0,COMERCIO AL POR MENOR EN TIENDAS DE BRICOLAJE,COMERCIO AL POR MENOR EN TIENDAS DE BRICOLAJE,402,475204,COMERCIO AL POR MENOR EN TIENDAS DE BRICOLAJE,True,False,numeric_normalized
epigrafe,472910.0,"COMERCIO AL POR MENOR DE CAFE, INFUSIONES Y CHOCOLATE",COMERCIO AL POR MENOR DE CAFE INFUSIONES Y CHOCOLATE,362,472910,"COMERCIO AL POR MENOR DE CAFE, INFUSIONES Y CHOCOLATE",True,False,numeric_normalized
epigrafe,469001.0,COMERCIO AL MAYOR CON ALMACEN,COMERCIO AL MAYOR CON ALMACEN,141,469001,COMERCIO AL MAYOR CON ALMACEN,True,False,numeric_normalized
epigrafe,151001.0,"PREPARACION, CURTIDO Y ACABADO DEL CUERO. FABRICACION DE ARTICULOS DE MARROQUINERIA, VIAJE, GUARNICIONERIA Y TALABARTERIA. PREPARACION Y TEÑIDO DE PIELES",PREPARACION CURTIDO Y ACABADO DEL CUERO FABRICACION DE ARTICULOS DE MARROQUINERIA VIAJE GUARNICIONERIA Y TALABARTERIA PREPARACION Y TENIDO DE PIELES,105,151001,"PREPARACION, CURTIDO Y ACABADO DEL CUERO. FABRICACION DE ARTICULOS DE MARROQUINERIA, VIAJE, GUARNICIONERIA Y TALABARTERIA. PREPARACION Y TEÑIDO DE PIELES",True,False,numeric_normalized
epigrafe,475906.0,COMERCIO AL POR MENOR DE APARATOS DE ILUMINACION,COMERCIO AL POR MENOR DE APARATOS DE ILUMINACION,388,475906,COMERCIO AL POR MENOR DE APARATOS DE ILUMINACION,True,False,numeric_normalized
epigrafe,563007.0,CAFE ESPECTACULO,CAFE ESPECTACULO,325,563007,CAFE ESPECTACULO,True,False,numeric_normalized
epigrafe,472906.0,COMERCIO AL POR MENOR DE GOLOSINAS,COMERCIO AL POR MENOR DE GOLOSINAS,363,472906,COMERCIO AL POR MENOR DE GOLOSINAS,True,False,numeric_normalized
epigrafe,477403.0,COMERCIO AL POR MENOR DE INSTRUMENTOS MEDICOS Y ORTOPEDICOS,COMERCIO AL POR MENOR DE INSTRUMENTOS MEDICOS Y ORTOPEDICOS,364,477403,COMERCIO AL POR MENOR DE INSTRUMENTOS MEDICOS Y ORTOPEDICOS,True,False,numeric_normalized
epigrafe,300001.0,FABRICACION DE OTRO MATERIAL DE TRANSPORTE,FABRICACION DE OTRO MATERIAL DE TRANSPORTE,12,300001,FABRICACION DE OTRO MATERIAL DE TRANSPORTE,True,False,numeric_normalized
epigrafe,476501.0,COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,1103,476501,COMERCIO AL POR MENOR DE JUEGOS Y JUGUETES,True,False,numeric_normalized
epigrafe,472501.0,"COMERCIO AL POR MENOR DE LECHE, PRODUCTOS LACTEOS Y BEBIDAS REFRESCANTES",COMERCIO AL POR MENOR DE LECHE PRODUCTOS LACTEOS Y BEBIDAS REFRESCANTES,427,472501,"COMERCIO AL POR MENOR DE LECHE, PRODUCTOS LACTEOS Y BEBIDAS REFRESCANTES",True,False,numeric_normalized
epigrafe,869004.0,DESPACHO DE PODOLOGOS,DESPACHO DE PODOLOGOS,32,869004,DESPACHO DE PODOLOGOS,True,False,numeric_normalized
epigrafe,552001.0,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,45,552001,ALBERGUES JUVENILES Y OTROS ALOJAMIENTOS TURISTICOS DE CORTA ESTANCIA,True,False,numeric_normalized
epigrafe,900003.0,TEATRO Y ACTIVIDADES ESCENICAS REALIZADAS EN DIRECTO,TEATRO Y ACTIVIDADES ESCENICAS REALIZADAS EN DIRECTO,313,900003,TEATRO Y ACTIVIDADES ESCENICAS REALIZADAS EN DIRECTO,True,False,numeric_normalized
epigrafe,454001.0,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y VENTA DE SUS REPUESTOS Y ACCESORIOS,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y VENTA DE SUS REPUESTOS Y ACCESORIOS,626,454001,MANTENIMIENTO Y REPARACION DE MOTOCICLETAS Y VENTA DE SUS REPUESTOS Y ACCESORIOS,True,False,numeric_normalized
epigrafe,592001.0,ACTIVIDADES DE GRABACION DE SONIDO Y EDICION MUSICAL,ACTIVIDADES DE GRABACION DE SONIDO Y EDICION MUSICAL,232,592001,ACTIVIDADES DE GRABACION DE SONIDO Y EDICION MUSICAL,True,False,numeric_normalized
epigrafe,472502.0,COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES (BODEGA) SIN CONSUMO,COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES BODEGA SIN CONSUMO,649,472502,COMERCIO AL POR MENOR DE VINOS Y ALCOHOLES (BODEGA) SIN CONSUMO,True,False,numeric_normalized
epigrafe,782001.0,ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL,ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL,105,782001,ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL,True,False,numeric_normalized
epigrafe,476401.0,COMERCIO AL POR MENOR DE BICICLETAS,COMERCIO AL POR MENOR DE BICICLETAS,408,476401,COMERCIO AL POR MENOR DE BICICLETAS,True,False,numeric_normalized
epigrafe,463802.0,COMERCIO AL POR MAYOR DE PRODUCTOS DE LA PESCA Y MARISCOS (EXCEPTO CONGELADOS),COMERCIO AL POR MAYOR DE PRODUCTOS DE LA PESCA Y MARISCOS EXCEPTO CONGELADOS,548,463802,COMERCIO AL POR MAYOR DE PRODUCTOS DE LA PESCA Y MARISCOS (EXCEPTO CONGELADOS),True,False,numeric_normalized
epigrafe,472904.0,COMERCIO AL POR MENOR DE HELADOS SIN OBRADOR,COMERCIO AL POR MENOR DE HELADOS SIN OBRADOR,781,472904,COMERCIO AL POR MENOR DE HELADOS SIN OBRADOR,True,False,numeric_normalized
epigrafe,949201.0,ACTIVIDADES DE ORGANIZACIONES POLITICAS,ACTIVIDADES DE ORGANIZACIONES POLITICAS,267,949201,ACTIVIDADES DE ORGANIZACIONES POLITICAS,True,False,numeric_normalized
epigrafe,691001.0,ACTIVIDADES JURIDICAS,ACTIVIDADES JURIDICAS,623,691001,ACTIVIDADES JURIDICAS,True,False,numeric_normalized
epigrafe,773001.0,ALQUILER MAQUINARIA Y EQUIPO DE CONSTRUCCION,ALQUILER MAQUINARIA Y EQUIPO DE CONSTRUCCION,324,773001,ALQUILER MAQUINARIA Y EQUIPO DE CONSTRUCCION,True,False,numeric_normalized
epigrafe,661002.0,CAMBIO Y ENVIO DE MONEDA,CAMBIO Y ENVIO DE MONEDA,537,661002,CAMBIO Y ENVIO DE MONEDA,True,False,numeric_normalized
epigrafe,475902.0,COMERCIO AL POR MENOR DE MENAJE DEL HOGAR,COMERCIO AL POR MENOR DE MENAJE DEL HOGAR,628,475902,COMERCIO AL POR MENOR DE MENAJE DEL HOGAR,True,False,numeric_normalized
epigrafe,853003.0,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP",CENTRO PRIV CONCERTADO DE PRIMARIA SECUND BACHILL Y O FP,644,853003,"CENTRO PRIV.CONCERTADO DE PRIMARIA, SECUND., BACHILL. Y/O FP",True,False,numeric_normalized
epigrafe,331001.0,"MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO, INCLUIDO EL FERROVIARIO",MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO INCLUIDO EL FERROVIARIO,567,331001,"MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO, INCLUIDO EL FERROVIARIO",True,False,numeric_normalized
epigrafe,750002.0,CLINICA VETERINARIA CON TRATAMIENTO HIGIENICO,CLINICA VETERINARIA CON TRATAMIENTO HIGIENICO,778,750002,CLINICA VETERINARIA CON TRATAMIENTO HIGIENICO,True,False,numeric_normalized
epigrafe,101001.0,"PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS, AVES Y CAZA",PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS AVES Y CAZA,115,101001,"PROCESADO Y CONSERVACION DE CARNE Y ELABORACION DE PRODUCTOS CARNICOS, AVES Y CAZA",True,False,numeric_normalized
epigrafe,433001.0,"ACABADO DE EDIFICIOS (CARPINTERIA, REVOCAMIENTO, REVESTIMIENTO DE SUELOS Y PAREDES, PINTURA, ACRISTALAMIENTO)",ACABADO DE EDIFICIOS CARPINTERIA REVOCAMIENTO REVESTIMIENTO DE SUELOS Y PAREDES PINTURA ACRISTALAMIENTO,1049,433001,"ACABADO DE EDIFICIOS (CARPINTERIA, REVOCAMIENTO, REVESTIMIENTO DE SUELOS Y PAREDES, PINTURA, ACRISTALAMIENTO)",True,False,numeric_normalized
epigrafe,960301.0,POMPAS FUNEBRES Y ACTIVIDADES RELACIONADAS,POMPAS FUNEBRES Y ACTIVIDADES RELACIONADAS,147,960301,POMPAS FUNEBRES Y ACTIVIDADES RELACIONADAS,True,False,numeric_normalized
epigrafe,332001.0,INSTALACION DE MAQUINAS Y EQUIPOS INDUSTRIALES,INSTALACION DE MAQUINAS Y EQUIPOS INDUSTRIALES,167,332001,INSTALACION DE MAQUINAS Y EQUIPOS INDUSTRIALES,True,False,numeric_normalized
epigrafe,852002.0,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,521,852002,CENTRO DE INFANTIL Y PRIMARIA PRIVADO,True,False,numeric_normalized
epigrafe,643001.0,"INVERSION COLECTIVA, FONDOS Y ENTIDADES FINANCIERAS SIMILARES",INVERSION COLECTIVA FONDOS Y ENTIDADES FINANCIERAS SIMILARES,75,643001,"INVERSION COLECTIVA, FONDOS Y ENTIDADES FINANCIERAS SIMILARES",True,False,numeric_normalized
epigrafe,720001.0,INVESTIGACION Y DESARROLLO,INVESTIGACION Y DESARROLLO,194,720001,INVESTIGACION Y DESARROLLO,True,False,numeric_normalized
epigrafe,813001.0,ACTIVIDADES DE JARDINERIA,ACTIVIDADES DE JARDINERIA,103,813001,ACTIVIDADES DE JARDINERIA,True,False,numeric_normalized
epigrafe,851008.0,CENTROS PRIVADOS DE EDUCACION PRIMARIA,CENTROS PRIVADOS DE EDUCACION PRIMARIA,156,851008,CENTROS PRIVADOS DE EDUCACION PRIMARIA,True,False,numeric_normalized
epigrafe,932002.0,CENTROS DE JUEGOS O CELEBRACIONES INFANTILES SIN COCINA,CENTROS DE JUEGOS O CELEBRACIONES INFANTILES SIN COCINA,414,932002,CENTROS DE JUEGOS O CELEBRACIONES INFANTILES SIN COCINA,True,False,numeric_normalized
epigrafe,250003.0,"FABRICACION DE PRODUCTOS METALICOS, EXCEPTO MAQUINARIA Y EQUIPO",FABRICACION DE PRODUCTOS METALICOS EXCEPTO MAQUINARIA Y EQUIPO,1888,250003,"FABRICACION DE PRODUCTOS METALICOS, EXCEPTO MAQUINARIA Y EQUIPO",True,False,numeric_normalized
epigrafe,463905.0,ALMACEN DE DISTRIBUCION POLIVALENTE A TEMPERATURA NO REGULADA,ALMACEN DE DISTRIBUCION POLIVALENTE A TEMPERATURA NO REGULADA,87,463905,ALMACEN DE DISTRIBUCION POLIVALENTE A TEMPERATURA NO REGULADA,True,False,numeric_normalized
epigrafe,920002.0,"JUEGOS DE AZAR Y APUESTAS DE GESTION PRIVADA (BINGOS, CASINOS, MAQUINAS TRAGAPERRAS)",JUEGOS DE AZAR Y APUESTAS DE GESTION PRIVADA BINGOS CASINOS MAQUINAS TRAGAPERRAS,893,920002,"JUEGOS DE AZAR Y APUESTAS DE GESTION PRIVADA (BINGOS, CASINOS, MAQUINAS TRAGAPERRAS)",True,False,numeric_normalized
epigrafe,479001.0,"COMERCIO AL POR MENOR POR CORRESPONDENCIA, INTERNET, A DOMICILIO",COMERCIO AL POR MENOR POR CORRESPONDENCIA INTERNET A DOMICILIO,215,479001,"COMERCIO AL POR MENOR POR CORRESPONDENCIA, INTERNET, A DOMICILIO",True,False,numeric_normalized
epigrafe,772002.0,VIDEOCLUB,VIDEOCLUB,265,772002,VIDEOCLUB,True,False,numeric_normalized
epigrafe,240001.0,"METALURGIA. FABRICACION DE PRODUCTOS DE HIERRO, ACERO Y FERROALEACIONES",METALURGIA FABRICACION DE PRODUCTOS DE HIERRO ACERO Y FERROALEACIONES,30,240001,"METALURGIA. FABRICACION DE PRODUCTOS DE HIERRO, ACERO Y FERROALEACIONES",True,False,numeric_normalized
epigrafe,663001.0,ACTIVIDADES DE GESTION DE FONDOS,ACTIVIDADES DE GESTION DE FONDOS,26,663001,ACTIVIDADES DE GESTION DE FONDOS,True,False,numeric_normalized
epigrafe,931003.0,PISCINAS DE USO PUBLLICO CLIMATIZADAS,PISCINAS DE USO PUBLLICO CLIMATIZADAS,464,931003,PISCINAS DE USO PUBLLICO CLIMATIZADAS,True,False,numeric_normalized
epigrafe,451002.0,COMERCIO DE VEHICULOS DE MOTOR USADOS,COMERCIO DE VEHICULOS DE MOTOR USADOS,605,451002,COMERCIO DE VEHICULOS DE MOTOR USADOS,True,False,numeric_normalized
epigrafe,960401.0,BALNEARIOS Y SPA URBANOS,BALNEARIOS Y SPA URBANOS,234,960401,BALNEARIOS Y SPA URBANOS,True,False,numeric_normalized
epigrafe,960204.0,INSTITUTOS O CENTROS CAPILARES,INSTITUTOS O CENTROS CAPILARES,45,960204,INSTITUTOS O CENTROS CAPILARES,True,False,numeric_normalized
epigrafe,310002.0,CARPINTERIA Y EBANISTERIA,CARPINTERIA Y EBANISTERIA,641,310002,CARPINTERIA Y EBANISTERIA,True,False,numeric_normalized
epigrafe,463601.0,"COMERCIO AL POR MAYOR DE AZUCAR, CHOCOLATE Y CONFITERIA",COMERCIO AL POR MAYOR DE AZUCAR CHOCOLATE Y CONFITERIA,65,463601,"COMERCIO AL POR MAYOR DE AZUCAR, CHOCOLATE Y CONFITERIA",True,False,numeric_normalized
epigrafe,931009.0,ACTIVIDADES DE CLUBES DEPORTIVOS Y OTRAS ACTIVIDADES DEPORTIVAS,ACTIVIDADES DE CLUBES DEPORTIVOS Y OTRAS ACTIVIDADES DEPORTIVAS,601,931009,ACTIVIDADES DE CLUBES DEPORTIVOS Y OTRAS ACTIVIDADES DEPORTIVAS,True,False,numeric_normalized
epigrafe,472101.0,COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR,COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR,437,472101,COMERCIO AL POR MENOR DE FRUTAS Y HORTALIZAS CON OBRADOR,True,False,numeric_normalized
epigrafe,750003.0,CLINICA VETERINARIA SIN TRATAMIENTO HIGIENICO,CLINICA VETERINARIA SIN TRATAMIENTO HIGIENICO,382,750003,CLINICA VETERINARIA SIN TRATAMIENTO HIGIENICO,True,False,numeric_normalized
epigrafe,931002.0,PISCINAS DE USO PUBLICO DE TEMPORADA,PISCINAS DE USO PUBLICO DE TEMPORADA,376,931002,PISCINAS DE USO PUBLICO DE TEMPORADA,True,False,numeric_normalized
