epigrafe_code,epigrafe_desc,display_label,web_category,web_supercategory,macro_category_code,macro_category_name,macro_category_definition,investable,macro_mapping_rule,source_rows,needs_manual_review
264001,FABRICACION DE PRODUCTOS ELECTRONICOS DE CONSUMO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,565,False
265001,"FABRICACION DE INSTRUMENTOS DE PRECISION, MEDIDA Y CONTROL. FABRICACION DE RELOJES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2023,False
266001,"FABRICACION DE EQUIPOS DE RADIACION, ELECTROMEDICOS Y ELECTROTERAPEUTICOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,256,False
267001,FABRICACION DE INSTRUMENTOS DE OPTICA Y EQUIPO FOTOGRAFICO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1099,False
268001,FABRICACION DE SOPORTES MAGNETICOS Y OPTICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,318,False
270001,"FABRICACION DE APARATOS ELECTRICOS, ELECTRODOMESTICOS (EXCEPTO ORDENADORES)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1547,False
270002,FABRICACION DE MATERIAL Y EQUIPO ELECTRICO (EXCEPTO ORDENADORES),Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6615,False
280001,FABRICACION DE MAQUINARIA DE USO GENERAL Y EQUIPO N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4710,False
290001,"FABRICACION DE VEHICULOS DE MOTOR, REMOLQUES Y SEMIRREMOLQUES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1732,False
300001,FABRICACION DE OTRO MATERIAL DE TRANSPORTE,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,739,False
310001,FABRICACION DE MUEBLES (INCLUIDOS COLCHONES),Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,10476,False
310002,CARPINTERIA Y EBANISTERIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,25267,False
321001,"FABRICACION DE ARTICULOS DE JOYERIA, BISUTERIA Y SIMILARES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7931,False
322001,FABRICACION DE INSTRUMENTOS MUSICALES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2193,False
323001,FABRICACION DE ARTICULOS DE DEPORTE,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,78,False
324001,FABRICACION DE JUEGOS Y JUGUETES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,518,False
325001,FABRICACION DE INSTRUMENTOS Y SUMINISTROS MEDICOS Y ODONTOLOGICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,26224,False
329001,INDUSTRIAS MANUFACTURERAS N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7494,False
331001,"MANTENIMIENTO Y REPARACION DE MAQUINARIA Y EQUIPO, INCLUIDO EL FERROVIARIO",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,19191,False
332001,INSTALACION DE MAQUINAS Y EQUIPOS INDUSTRIALES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,5855,False
350001,"PRODUCCION, TRANSPORTE Y DISTRIBUCION DE ENERGIA ELECTRICA Y GAS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,29017,False
350002,FABRICACION DE HIELO Y SUMINISTRO DE VAPOR Y AIRE ACONDICIONADO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,846,False
360001,"CAPTACION, DEPURACION Y DISTRIBUCION DE AGUA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2480,False
370001,RECOGIDA Y TRATAMIENTO DE AGUAS RESIDUALES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,799,False
380001,"RECOGIDA, TRATAMIENTO Y ELIMINACION DE RESIDUOS. VALORIZACION (PROCESOS DE RECUPERACION)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,5115,False
390001,ACTIVIDADES DE DESCONTAMINACION Y OTROS SERVICIOS DE GESTION DE RESIDUOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1232,False
411001,PROMOCION INMOBILIARIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,43438,False
412001,CONSTRUCCION DE EDIFICIOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,55015,False
420001,INGENIERIA CIVIL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7476,False
431001,DEMOLICION Y PREPARACION DE TERRENOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2572,False
432001,"INSTALACIONES ELECTRICAS, DE FONTANERIA Y OTRAS EN OBRAS DE CONSTRUCCION",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,197231,False
433001,"ACABADO DE EDIFICIOS (CARPINTERIA, REVOCAMIENTO, REVESTIMIENTO DE SUELOS Y PAREDES, PINTURA, ACRISTALAMIENTO)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,42163,False
439001,"OTRAS ACTIVIDADES DE CONSTRUCCION ESPECIALIZADA (CONSTRUCCION DE CUBIERTAS, CIMENTACION, PISCINAS)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,48961,False
461101,"INTERMEDIARIOS DEL COMERCIO DE MATERIAS PRIMAS AGRARIAS, ANIMALES VIVOS, MATERIAS PRIMAS TEXTILES Y PRODUCTOS SEMIELABORADOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,280,False
461201,"INTERMEDIARIOS DEL COMERCIO DE COMBUSTIBLES, MINERALES, METALES Y PRODUCTOS QUIMICOS INDUSTRIALES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1167,False
461301,INTERMEDIARIOS DEL COMERCIO DE LA MADERA Y MATERIALES DE CONSTRUCCION,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1547,False
461401,"INTERMEDIARIOS DEL COMERCIO DE MAQUINARIA, EQUIPO INDUSTRIAL, EMBARCACIONES Y AERONAVES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1821,False
461501,INTERMEDIARIOS DEL COMERCIO DE MUEBLES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1760,False
461601,"INTERMEDIARIOS DEL COMERCIO DE TEXTILES, PRENDAS DE VESTIR, PELETERIA, CALZADO Y ARTICULOS DE CUERO",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,13451,False
461701,"INTERMEDIARIO DEL COMERCIO DE PRODUCTOS ALIMENTICIOS, BEBIDAS Y TABACO",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6459,False
461801,INTERMEDIARIOS DEL COMERCIO ESPECIALIZADOS EN LA VENTA DE OTROS PRODUCTOS ESPECIFICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,8292,False
461802,INTERMEDIARIOS DEL COMERCIO DE PRODUCTOS FARMACEUTICOS Y DISTRIBUCION DE MEDICAMENTOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1089,False
461901,INTERMEDIARIOS DEL COMERCIO DE ACCESORIOS DE VEHICULOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,122,False
462001,"COMERCIO AL POR MAYOR DE MATERIAS PRIMAS AGRARIAS, DE ANIMALES VIVOS Y ALIMENTOS PARA ANIMALES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2229,False
463101,"COMERCIO AL POR MAYOR FRUTAS, VERDURAS Y DERIVADOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,30373,False
463102,ALMACEN Y DISTRIBUCION DE FRUTAS Y HORTALIZAS FRESCAS Y OTROS PRODUCTOS VEGETALES TRANSFORMADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6480,False
463201,"COMERCIO AL POR MAYOR CARNES Y DERIVADOS, AVES Y CAZA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4803,False
463202,ALMACEN DE DISTRIBUCION A TEMPERATURA DE REFRIGERACION Y CONGELACION DE CARNE Y DERIVADOS DE CARNE,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,5019,False
463301,COMERCIO AL POR MAYOR DE HUEVOS Y DERIVADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2914,False
463302,COMERCIO AL POR MAYOR DE ACEITES Y GRASAS COMESTIBLES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,450,False
463303,COMERCIO AL POR MAYOR DE LECHE Y DERIVADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,896,False
463401,COMERCIO AL POR MAYOR DE BEBIDAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6133,False
463501,COMERCIO AL POR MAYOR DE TABACOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,681,False
463601,"COMERCIO AL POR MAYOR DE AZUCAR, CHOCOLATE Y CONFITERIA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1887,False
463701,"COMERCIO AL POR MAYOR DE CAFE, TE, CACAO Y ESPECIAS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1312,False
463801,"COMERCIO AL POR MAYOR DE HARINAS, DERIVADOS Y CEREALES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,49,False
463802,COMERCIO AL POR MAYOR DE PRODUCTOS DE LA PESCA Y MARISCOS (EXCEPTO CONGELADOS),Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,12316,False
463803,COMERCIO AL POR MAYOR DE PRODUCTOS DE LA PESCA Y MARISCOS CONGELADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4121,False
463804,ALMACEN DISTRIBUCION A TEMPERATURA DE REFRIGERACION DE PRODUCTOS PESQUEROS Y DE MARISCOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2339,False
463805,ALMACEN DE DISTRIBUCION A TEMPERATURA DE CONGELACION DE PRODUCTOS PESQUEROS Y DE MARISCOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2919,False
463901,COMERCIO AL POR MAYOR DE PLATOS PREPARADOS Y COCINADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3252,False
463902,ALMACEN DE DISTRIBUCION DE PRODUCTOS ALIMENTICIOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,13260,False
463903,ALMACEN DE DISTRIBUCION POLIVALENTE A TEMPERATURA DE REFRIGERACION,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3506,False
463904,ALMACEN DE DISTRIBUCION POLIVALENTE A TEMPERATURA DE CONGELACION,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3723,False
463905,ALMACEN DE DISTRIBUCION POLIVALENTE A TEMPERATURA NO REGULADA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7039,False
463906,COMERCIO AL POR MAYOR DE OTROS PRODUCTOS ALIMENTICIOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,10339,False
464101,COMERCIO AL POR MAYOR DE TEXTILES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,9899,False
464201,"COMERCIO AL POR MAYOR DE PRENDAS DE VESTIR, CALZADO Y ARTICULOS DE CUERO",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,32256,False
464301,COMERCIO AL POR MAYOR DE APARATOS ELECTRODOMESTICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4832,False
464401,"COMERCIO AL POR MAYOR DE PORCELANA, CRISTALERIA Y ARTICULOS DE LIMPIEZA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2656,False
464501,"COMERCIO AL POR MAYOR DE PERFUMERIA,COSMETICA, DROGUERIA Y LIMPIEZA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,11503,False
464601,COMERCIO AL POR MAYOR DE PRODUCTOS FARMACEUTICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6438,False
464602,COMERCIO AL POR MAYOR DE INSTRUMENTOS MEDICOS Y ORTOPEDICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,10535,False
464701,COMERCIO AL POR MAYOR DE MUEBLES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2935,False
464801,"COMERCIO AL POR MAYOR DE METALES PRECIOSOS, JOYERIA Y RELOJERIA",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,9263,False
464901,COMERCIO AL POR MAYOR DE JUGUETES Y ARTICULOS DE DEPORTE,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2873,False
464902,"COMERCIO AL POR MAYOR DE LIBROS, PERIODICOS, REVISTAS, PAPELERIA Y ESCRITORIO",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,9045,False
464903,COMERCIO AL POR MAYOR DE OTROS ARTICULOS DE USO DOMESTICO N.C.O.P.,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,14200,False
465001,COMERCIO AL POR MAYOR DE MATERIAL Y APARATOS ELECTRONICOS PARA LAS TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,22196,False
466001,COMERCIO AL POR MAYOR DE ENVASES Y EMBALAJES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3431,False
466002,"COMERCIO AL POR MAYOR DE MAQUINARIA, EQUIPO DE OFICINA Y SUMINISTROS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,50845,False
467001,"COMERCIO AL POR MAYOR DE METALES FERREOS Y NO FERREOS, MATERIAL DE CONSTRUCCION, PAPEL Y CARTON",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,31375,False
467002,"COMERCIO AL POR MAYOR DE COMBUSTIBLES, QUIMICOS Y PRODUCTOS SEMIELABORADOS",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6224,False
469001,COMERCIO AL MAYOR CON ALMACEN,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,6835,False
500001,TRANSPORTE MARITIMO Y POR VIAS NAVEGABLES INTERIORES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,180,False
510001,TRANSPORTE AEREO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2894,False
581001,"EDICION DE LIBROS, PERIODICOS Y OTRAS ACTIVIDADES EDITORIALES",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,18066,False
582001,EDICION DE PROGRAMAS INFORMATICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,1274,False
591001,"ACTIVIDADES CINEMATOGRAFICAS, DE VIDEO Y DE TELEVISION (PRODUCCION, DISTRIBUCION Y EXHIBICION)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,25057,False
592001,ACTIVIDADES DE GRABACION DE SONIDO Y EDICION MUSICAL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,12072,False
600001,ACTIVIDADES DE PROGRAMACION Y EMISION DE RADIO Y TELEVISION,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4451,False
60001,EXTRACCION DE CRUDO DE PETROLEO Y GAS NATURAL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,241,False
681001,COMPRAVENTA DE BIENES INMOBILIARIOS POR CUENTA PROPIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4811,False
682001,ALQUILER DE BIENES INMOBILIARIOS POR CUENTA PROPIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,18328,False
720001,INVESTIGACION Y DESARROLLO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,9616,False
771001,ALQUILER DE VEHICULOS DE MOTOR,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,14122,False
772001,ALQUILER DE EFECTOS PERSONALES Y ARTICULOS DE USO DOMESTICO,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4219,False
772002,VIDEOCLUB,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,5701,False
773001,ALQUILER MAQUINARIA Y EQUIPO DE CONSTRUCCION,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,9395,False
774001,"ARRENDAMIENTO DE LA PROPIEDAD INTELECTUAL (USO DE MARCAS, PATENTES, FRANQUICIAS)",Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,155,False
781001,ACTIVIDADES DE LAS AGENCIAS DE COLOCACION,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,2855,False
782001,ACTIVIDADES DE LAS EMPRESAS DE TRABAJO TEMPORAL,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3649,False
80001,OTRAS INDUSTRIAS EXTRACTIVAS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,206,False
801001,ACTIVIDADES DE SEGURIDAD PRIVADA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,4176,False
802001,SERVICIOS DE SISTEMAS DE SEGURIDAD: VIGILANCIA MEDIANTE SISTEMAS ELECTRONICOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3609,False
803001,ACTIVIDADES DE INVESTIGACION (DETECTIVES Y VIGILANCIA),Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,490,False
803002,DESPACHO PROFESIONAL DE DETECTIVES E INVESTIGADORES PRIVADOS,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,99,False
811001,SERVICIOS INTEGRALES A EDIFICIOS E INSTALACIONES,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,7932,False
812001,ACTIVIDADES DE LIMPIEZA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,42584,False
813001,ACTIVIDADES DE JARDINERIA,Industrial o institucional,Industrial o institucional,No priorizable,non_priorizable,No priorizable,"Actividades industriales, institucionales o fuera del foco comercial de apertura minorista.",False,non_investable,3414,False
